Time,SS RSRP[dBm],SS SINR[dB],SS RSRQ[dB],SS RSSI[dBm],PDCP Thr. DL [Mbps],PDCP Thr. UL [Mbps],Longitude,Latitude,
18:14:37.014,-83.86,-3.82,-16.26,-52.90,582.512,13.455,112.526230,37.802200,
18:14:37.304,-81.40,5.92,-11.54,-56.60,582.512,13.455,112.526257,37.802179,
18:14:37.514,-81.96,4.67,-12.04,-56.46,582.512,13.455,112.526257,37.802179,
18:14:37.714,-80.72,5.71,-11.98,-55.26,582.512,13.455,112.526283,37.802158,
18:14:37.912,-79.70,5.49,-12.04,-54.33,413.000,11.844,112.526283,37.802158,
18:14:38.102,-79.02,5.08,-11.93,-53.82,413.000,11.844,112.526306,37.802139,
18:14:38.303,-76.91,6.43,-11.76,-52.03,413.000,11.844,112.526306,37.802139,
18:14:38.503,-77.26,5.90,-11.78,-52.45,413.000,11.844,112.526306,37.802139,
18:14:38.713,-77.75,6.37,-11.76,-52.78,413.000,11.844,112.526329,37.802120,
18:14:38.913,-77.50,6.56,-11.61,-52.84,465.344,13.868,112.526329,37.802120,
18:14:39.103,-77.97,6.84,-11.37,-53.41,465.344,13.868,112.526356,37.802099,
18:14:39.303,-78.98,5.16,-11.86,-53.67,465.344,13.868,112.526356,37.802099,
18:14:39.503,-79.88,4.45,-11.84,-54.20,465.344,13.868,112.526356,37.802099,
18:14:39.713,-80.33,4.77,-11.74,-54.96,465.344,13.868,112.526382,37.802078,
18:14:39.913,-80.50,3.83,-12.11,-55.00,444.592,13.994,112.526382,37.802078,
18:14:40.116,-81.49,2.66,-12.53,-55.13,444.592,13.994,112.526382,37.802078,
18:14:40.306,-81.54,2.67,-12.37,-54.45,444.592,13.994,112.526413,37.802059,
18:14:40.506,-82.01,1.26,-13.08,-54.27,444.592,13.994,112.526413,37.802059,
18:14:40.706,-81.57,1.21,-13.25,-53.74,444.592,13.994,112.526413,37.802059,
18:14:40.906,-82.36,1.10,-13.20,-54.09,474.912,14.971,112.526443,37.802040,
18:14:41.117,-82.50,0.68,-13.46,-54.15,474.912,14.971,112.526443,37.802040,
18:14:41.297,-81.98,0.26,-13.74,-54.30,474.912,14.971,112.526466,37.802019,
18:14:41.507,-82.04,0.60,-13.72,-54.65,474.912,14.971,112.526466,37.802019,
18:14:41.709,-82.32,1.40,-13.23,-55.26,474.912,14.971,112.526466,37.802019,
18:14:41.911,-83.17,1.83,-12.92,-56.19,450.120,14.608,112.526489,37.801998,
18:14:42.111,-83.56,2.04,-12.64,-57.06,450.120,14.608,112.526489,37.801998,
18:14:42.311,-83.00,2.59,-12.46,-57.33,450.120,14.608,112.526524,37.801989,
18:14:42.501,-82.22,3.22,-12.38,-56.79,450.120,14.608,112.526524,37.801989,
18:14:42.702,-82.05,3.43,-12.33,-56.65,450.120,14.608,112.526524,37.801989,
18:14:42.912,-81.97,3.48,-12.24,-56.71,493.256,15.596,112.526558,37.801979,
18:14:43.112,-81.19,4.01,-11.95,-56.11,493.256,15.596,112.526558,37.801979,
18:14:43.312,-79.56,4.89,-11.55,-54.95,493.256,15.596,112.526558,37.801979,
18:14:43.502,-78.50,5.83,-11.33,-54.16,493.256,15.596,112.526596,37.801956,
18:14:43.702,-79.05,5.79,-11.39,-54.48,493.256,15.596,112.526596,37.801956,
18:14:43.902,-79.46,5.23,-11.49,-54.54,529.024,17.060,112.526596,37.801956,
18:14:44.112,-80.58,4.78,-11.84,-55.43,529.024,17.060,112.526634,37.801933,
18:14:44.313,-81.26,4.80,-11.91,-55.89,529.024,17.060,112.526634,37.801933,
18:14:44.513,-81.67,5.03,-11.82,-56.50,529.024,17.060,112.526672,37.801910,
18:14:44.703,-81.42,5.38,-11.78,-56.44,529.024,17.060,112.526672,37.801910,
18:14:44.903,-80.85,5.94,-11.82,-55.95,533.024,16.764,112.526672,37.801910,
18:14:45.103,-81.12,5.67,-11.88,-56.22,533.024,16.764,112.526695,37.801895,
18:14:45.315,-81.78,5.43,-11.83,-56.67,533.024,16.764,112.526695,37.801895,
18:14:45.515,-83.04,4.47,-12.07,-57.53,533.024,16.764,112.526695,37.801895,
18:14:45.715,-83.20,4.20,-11.88,-57.63,533.024,16.764,112.526718,37.801880,
18:14:45.905,-84.08,4.69,-11.67,-58.33,528.552,16.736,112.526718,37.801880,
18:14:46.105,-84.69,5.31,-11.65,-58.85,528.552,16.736,112.526745,37.801865,
18:14:46.308,-84.81,4.78,-12.07,-59.01,528.552,16.736,112.526745,37.801865,
18:14:46.508,-85.50,4.29,-12.08,-59.17,528.552,16.736,112.526745,37.801865,
18:14:46.718,-84.56,5.12,-11.71,-58.45,528.552,16.736,112.526772,37.801849,
